type,entry,sl,tp,profit,balance,result,time,hour,session
SELL,4503.947,4503.947,4486.386297746707,0.0,1155.4696845429069,BE,2026-03-20 19:59:00,19,NewYork
BUY,4511.799,4504.561676915919,4540.748292336325,-3.4664090536287206,1152.0032754892782,LOSS,2026-03-20 20:21:00,20,NewYork
SELL,4501.011,4501.011,4477.337675134082,13.824039305871338,1165.8273147951495,WIN,2026-03-20 20:32:00,20,NewYork
BUY,4507.552,4507.552,4544.775156451204,0.0,1165.8273147951495,BE,2026-03-22 22:17:00,22,Sydney
SELL,4503.303,4510.477875062086,4474.603499751654,-3.4974819443854486,1162.329832850764,LOSS,2026-03-22 22:56:00,22,Sydney
BUY,4408.174,4408.174,4493.300708632135,0.0,1162.329832850764,BE,2026-03-23 01:15:00,1,Tokyo
SELL,4390.813,4417.185075646571,4285.324697413716,-3.4869894985522913,1158.8428433522117,LOSS,2026-03-23 01:58:00,1,Tokyo
BUY,4369.636,4356.31755633541,4422.909774658363,-3.476528530056635,1155.3663148221551,LOSS,2026-03-23 04:07:00,4,Tokyo
SELL,4354.117,4366.902695404138,4302.974218383448,-3.4660989444664656,1151.9002158776887,LOSS,2026-03-23 04:55:00,4,Tokyo
BUY,4376.483,4365.336923589339,4421.067305642646,-3.455700647633066,1148.4445152300557,LOSS,2026-03-23 05:03:00,5,Tokyo
SELL,4358.891,4358.891,4319.538522417559,13.781334182760666,1162.2258494128164,WIN,2026-03-23 05:24:00,5,Tokyo
BUY,4215.01,4215.01,4386.518802571218,13.946710192953796,1176.1725596057702,WIN,2026-03-23 07:45:00,7,London
SELL,4228.883,4264.286255145764,4087.269979416944,-3.5285176788173107,1172.644041926953,LOSS,2026-03-23 09:44:00,9,London
BUY,4270.569,4255.067376735649,4332.575493057405,-3.5179321257808587,1169.126109801172,LOSS,2026-03-23 10:12:00,10,London
SELL,4246.549,4261.206209722553,4187.92016110979,-3.5073783294035166,1165.6187314717686,LOSS,2026-03-23 10:40:00,10,London
BUY,4267.978,4258.688676602152,4305.135293591394,-3.496856194415306,1162.1218752773532,LOSS,2026-03-23 10:52:00,10,London
SELL,4345.302,4376.223509947544,4221.615960209823,-3.4863656258320597,1158.635509651521,LOSS,2026-03-23 12:06:00,12,London
BUY,4399.267000000001,4399.267000000001,4504.916706419722,13.90362611581825,1172.5391357673393,WIN,2026-03-23 12:20:00,12,London
SELL,4411.359,4433.668183299937,4322.122266800256,-3.517617407302018,1169.0215183600374,LOSS,2026-03-23 13:27:00,13,London
BUY,4439.81,4428.949244430338,4483.253022278651,-3.5070645550801123,1165.5144538049572,LOSS,2026-03-23 13:44:00,13,London
SELL,4422.365,4430.433363251552,4390.091546993792,-3.4965433614148713,1162.0179104435422,LOSS,2026-03-23 13:45:00,13,London
BUY,4435.987,4435.987,4464.532030020701,13.944214925322507,1175.9621253688647,WIN,2026-03-23 13:46:00,13,London
SELL,4470.953,4470.953,4453.670986121647,0.0,1175.9621253688647,BE,2026-03-23 14:59:00,14,NewYork
BUY,4482.4839999999995,4473.403578331539,4518.80568667384,-3.527886376106594,1172.434238992758,LOSS,2026-03-23 15:08:00,15,NewYork
SELL,4465.173,4465.173,4424.748271799451,14.069210867913096,1186.5034498606713,WIN,2026-03-23 15:15:00,15,NewYork
BUY,4400.04,4400.04,4475.807317783695,0.0,1186.5034498606713,BE,2026-03-23 17:09:00,17,NewYork
SELL,4421.991,4421.991,4348.21754552813,0.0,1186.5034498606713,BE,2026-03-23 19:12:00,19,NewYork
BUY,4411.254999999999,4405.352194435384,4434.866222258459,-3.559510349582014,1182.9439395110892,LOSS,2026-03-23 20:47:00,20,NewYork
SELL,4381.415,4407.752110947125,4276.066556211498,-3.5488318185332677,1179.395107692556,LOSS,2026-03-23 22:05:00,22,Sydney
BUY,4414.535,4400.405247326662,4471.054010693351,-3.538185323077668,1175.8569223694783,LOSS,2026-03-23 22:30:00,22,Sydney
SELL,4427.426,4427.426,4398.172038203132,14.11028306843374,1189.967205437912,WIN,2026-03-24 00:13:00,0,Tokyo
BUY,4352.906999999999,4332.336662110922,4435.1883515563095,-3.5699016163137363,1186.3973038215984,LOSS,2026-03-24 02:31:00,2,Tokyo
SELL,4346.652,4346.652,4303.609981816704,0.0,1186.3973038215984,BE,2026-03-24 03:35:00,3,Tokyo
BUY,4350.719999999999,4348.0562426999695,4361.375029200119,-3.559191911464795,1182.8381119101336,LOSS,2026-03-24 04:12:00,4,Tokyo
SELL,4346.755,4346.755,4333.893729751107,14.194057342921605,1197.0321692530551,WIN,2026-03-24 04:16:00,4,Tokyo
BUY,4346.574,4342.604523495337,4362.451906018649,-3.5910965077591657,1193.441072745296,LOSS,2026-03-24 04:50:00,4,Tokyo
SELL,4334.545,4344.477181868743,4294.816272525028,-3.580323218235888,1189.86074952706,LOSS,2026-03-24 04:58:00,4,Tokyo
BUY,4341.933,4337.866466244289,4358.1991350228445,-3.56958224858118,1186.291167278479,LOSS,2026-03-24 05:26:00,5,Tokyo
SELL,4334.537,4334.537,4314.141022561471,0.0,1186.291167278479,BE,2026-03-24 05:29:00,5,Tokyo
BUY,4357.435,4357.435,4440.76892407532,14.235494007341748,1200.5266612858206,WIN,2026-03-24 05:41:00,5,Tokyo
SELL,4404.804,4412.36751036166,4374.549958553362,-3.601579983857462,1196.9250813019632,LOSS,2026-03-24 08:20:00,8,London
BUY,4408.2429999999995,4403.977993842895,4425.303024628419,-3.59077524390589,1193.3343060580573,LOSS,2026-03-24 08:56:00,8,London
SELL,4399.147,4406.934421200055,4367.997315199779,-3.580002918174172,1189.7543031398832,LOSS,2026-03-24 09:15:00,9,London
BUY,4413.5599999999995,4405.511451217306,4445.754195130774,-3.5692629094196495,1186.1850402304635,LOSS,2026-03-24 09:21:00,9,London
SELL,4414.54,4425.0861350291,4372.355459883601,-3.558555120691391,1182.6264851097721,LOSS,2026-03-24 11:04:00,11,London
BUY,4429.3589999999995,4417.883290920505,4475.261836317978,-3.5478794553293165,1179.0786056544428,LOSS,2026-03-24 11:38:00,11,London
SELL,4391.196,4419.112522226589,4279.529911093643,-3.5372358169633284,1175.5413698374794,LOSS,2026-03-24 11:54:00,11,London
BUY,4423.535,4414.455014009612,4459.854943961553,-3.526624109512438,1172.014745727967,LOSS,2026-03-24 12:18:00,12,London
SELL,4408.042,4408.042,4375.448214227722,14.064176948735604,1186.0789226767026,WIN,2026-03-24 12:24:00,12,London
BUY,4387.245999999999,4387.245999999999,4459.714985818289,0.0,1186.0789226767026,BE,2026-03-24 14:01:00,14,NewYork
SELL,4408.291,4416.78260276887,4374.324588924522,-3.558236768030108,1182.5206859086725,LOSS,2026-03-24 16:03:00,16,NewYork
BUY,4424.596,4413.641081837052,4468.415672651789,-3.5475620577260174,1178.9731238509464,LOSS,2026-03-24 16:20:00,16,NewYork
SELL,4409.961,4417.160932849387,4381.161268602454,-3.5369193715528393,1175.4362044793936,LOSS,2026-03-24 16:40:00,16,NewYork
BUY,4424.603999999999,4415.628868577952,4460.5045256881895,-3.526308613438181,1171.9098958659554,LOSS,2026-03-24 16:45:00,16,NewYork
SELL,4393.96,4418.390022157506,4296.239911369977,-3.515729687597866,1168.3941661783574,LOSS,2026-03-24 17:06:00,17,NewYork
BUY,4399.701,4399.701,4437.438558628443,0.0,1168.3941661783574,BE,2026-03-24 18:21:00,18,NewYork
SELL,4394.675,4401.991784628273,4365.407861486908,-3.5051824985350724,1164.8889836798223,LOSS,2026-03-24 18:57:00,18,NewYork
BUY,4404.6539999999995,4399.02915305961,4427.153387761559,-3.4946669510394672,1161.3943167287828,LOSS,2026-03-24 19:13:00,19,NewYork
SELL,4397.866,4403.410935519722,4375.68625792111,-3.4841829501863484,1157.9101337785964,LOSS,2026-03-24 19:40:00,19,NewYork
BUY,4409.834,4409.834,4447.638152838485,13.894921605343155,1171.8050553839396,WIN,2026-03-24 20:20:00,20,NewYork
SELL,4582.402,4582.402,4551.417364497987,14.061660664607276,1185.8667160485468,WIN,2026-03-25 02:59:00,2,Tokyo
BUY,4554.038,4548.723879523743,4575.294481905027,-3.5576001481456405,1182.3091159004011,LOSS,2026-03-25 07:14:00,7,London
SELL,4546.037,4554.129971963692,4513.665112145234,-3.5469273477012035,1178.7621885526999,LOSS,2026-03-25 07:39:00,7,London
BUY,4558.517,4548.195368588736,4599.803525645057,-3.5362865656580995,1175.2259019870417,LOSS,2026-03-25 08:13:00,8,London
SELL,4555.554,4555.554,4528.691848094928,14.1027108238445,1189.3286128108862,WIN,2026-03-25 09:26:00,9,London
BUY,4557.543,4553.393382137044,4574.141471451823,-3.5679858384326586,1185.7606269724536,LOSS,2026-03-25 10:09:00,10,London
SELL,4552.049,4555.964690730936,4536.386237076255,-3.557281880917361,1182.2033450915362,LOSS,2026-03-25 10:45:00,10,London
BUY,4557.594,4557.594,4571.876450944607,14.186440141098435,1196.3897852326347,WIN,2026-03-25 10:50:00,10,London
SELL,4563.414,4563.414,4507.4131683093065,0.0,1196.3897852326347,BE,2026-03-25 12:18:00,12,London
BUY,4563.794,4553.949803943318,4603.170784226726,-3.5891693556979045,1192.8006158769367,LOSS,2026-03-25 13:09:00,13,London
SELL,4552.262,4552.262,4518.996735492824,0.0,1192.8006158769367,BE,2026-03-25 13:50:00,13,London
BUY,4559.714,4552.7960732684905,4587.3857069260375,-3.5784018476308104,1189.2222140293059,LOSS,2026-03-25 14:21:00,14,NewYork
SELL,4549.965,4563.531983349381,4495.697066602475,-3.567666642087918,1185.654547387218,LOSS,2026-03-25 15:10:00,15,NewYork
BUY,4562.717,4557.181225988771,4584.860096044914,-3.5569636421616533,1182.0975837450562,LOSS,2026-03-25 15:36:00,15,NewYork
SELL,4554.381,4558.9792115228165,4535.9881539087355,-3.546292751235169,1178.551290993821,LOSS,2026-03-25 15:47:00,15,NewYork
BUY,4561.407,4557.285733297634,4577.892066809466,-3.5356538729814635,1175.0156371208398,LOSS,2026-03-25 15:54:00,15,NewYork
SELL,4555.681,4555.681,4539.639666027359,0.0,1175.0156371208398,BE,2026-03-25 16:13:00,16,NewYork
BUY,4559.201,4555.173147850417,4575.312408598332,-3.5250469113625194,1171.4905902094772,LOSS,2026-03-25 16:42:00,16,NewYork
SELL,4554.606,4554.606,4544.812253034426,0.0,1171.4905902094772,BE,2026-03-25 16:47:00,16,NewYork
BUY,4557.398999999999,4554.798913751216,4567.799344995134,-3.5144717706284316,1167.9761184388487,LOSS,2026-03-25 17:02:00,17,NewYork
SELL,4553.899,4553.899,4542.800246745882,0.0,1167.9761184388487,BE,2026-03-25 17:03:00,17,NewYork
BUY,4559.469999999999,4552.44243971739,4587.580241130438,-3.503928355316546,1164.4721900835323,LOSS,2026-03-25 17:34:00,17,NewYork
SELL,4548.674,4556.738967934435,4516.4141282622595,-3.493416570250597,1160.9787735132816,LOSS,2026-03-25 17:56:00,17,NewYork
BUY,4557.545,4552.6652643525895,4577.0639425896425,-3.4829363205398454,1157.4958371927416,LOSS,2026-03-25 18:34:00,18,NewYork
SELL,4550.243,4550.243,4533.354054217072,13.8899500463129,1171.3857872390545,WIN,2026-03-25 18:40:00,18,NewYork
BUY,4530.878,4520.506310079635,4572.364759681458,-3.5141573617171638,1167.8716298773372,LOSS,2026-03-25 20:00:00,20,NewYork
SELL,4519.81,4519.81,4489.878406000865,0.0,1167.8716298773372,BE,2026-03-25 20:31:00,20,NewYork
BUY,4520.304999999999,4512.789387867094,4550.367448531621,-3.503614889632012,1164.3680149877052,LOSS,2026-03-25 22:35:00,22,Sydney
SELL,4508.186,4518.616011180553,4466.465955277787,-3.4931040449631157,1160.8749109427422,LOSS,2026-03-25 23:03:00,23,Sydney
BUY,4515.572,4515.572,4568.9379834875435,0.0,1160.8749109427422,BE,2026-03-26 00:06:00,0,Tokyo
SELL,4529.064,4532.771106487442,4514.2355740502335,-3.4826247328282265,1157.392286209914,LOSS,2026-03-26 01:47:00,1,Tokyo
BUY,4533.682,4530.435678740978,4546.667285036087,-3.4721768586297417,1153.920109351284,LOSS,2026-03-26 01:59:00,1,Tokyo
SELL,4529.998,4532.486554188935,4520.0437832442585,-3.4617603280538525,1150.4583490232303,LOSS,2026-03-26 02:09:00,2,Tokyo
BUY,4532.749,4530.480905256312,4541.82137897475,-3.451375047069691,1147.0069739761607,LOSS,2026-03-26 02:16:00,2,Tokyo
SELL,4526.624,4526.624,4504.511208137414,13.764083687713926,1160.7710576638747,WIN,2026-03-26 02:17:00,2,Tokyo
BUY,4517.472,4511.624523239326,4540.861907042696,-3.482313172991624,1157.2887444908831,LOSS,2026-03-26 03:40:00,3,Tokyo
SELL,4514.765,4514.765,4495.946154220507,13.887464933890598,1171.1762094247738,WIN,2026-03-26 05:09:00,5,Tokyo
BUY,4454.209,4446.013971368628,4486.989114525489,-3.513528628274321,1167.6626807964994,LOSS,2026-03-26 06:54:00,6,Tokyo
SELL,4445.882,4449.972284439298,4429.520862242805,-3.5029880423894983,1164.15969275411,LOSS,2026-03-26 07:17:00,7,London
BUY,4454.045,4447.57028167223,4479.943873311082,-3.4924790782623303,1160.6672136758477,LOSS,2026-03-26 07:32:00,7,London
SELL,4445.343,4445.343,4411.4154052655385,0.0,1160.6672136758477,BE,2026-03-26 08:15:00,8,London
BUY,4432.16,4432.16,4462.412913233395,0.0,1160.6672136758477,BE,2026-03-26 10:18:00,10,London
SELL,4431.703,4444.196539167086,4381.72884333166,-3.4820016410275434,1157.18521203482,LOSS,2026-03-26 11:49:00,11,London
BUY,4440.741,4435.064392785642,4463.447428857433,-3.47155563610446,1153.7136563987156,LOSS,2026-03-26 12:17:00,12,London
SELL,4433.982,4433.982,4415.031232996687,0.0,1153.7136563987156,BE,2026-03-26 12:52:00,12,London
BUY,4443.824,4435.711774632956,4476.2729014681745,-3.4611409691961468,1150.2525154295195,LOSS,2026-03-26 13:12:00,13,London
SELL,4438.461,4441.04218539885,4428.136258404601,-3.4507575462885582,1146.801757883231,LOSS,2026-03-26 13:43:00,13,London
BUY,4444.0599999999995,4444.0599999999995,4463.114433584875,0.0,1146.801757883231,BE,2026-03-26 13:44:00,13,London
SELL,4454.459,4460.384462906329,4430.757148374684,-3.440405273649693,1143.3613526095812,LOSS,2026-03-26 15:10:00,15,NewYork
BUY,4394.138,4382.167598905724,4442.019604377104,-3.4300840578287444,1139.9312685517525,LOSS,2026-03-26 18:41:00,18,NewYork
SELL,4380.988,4380.988,4346.40579988274,0.0,1139.9312685517525,BE,2026-03-26 19:27:00,19,NewYork
BUY,4390.245,4374.59576779451,4452.84192882196,-3.4197938056552575,1136.5114747460973,LOSS,2026-03-26 20:17:00,20,NewYork
SELL,4375.68,4394.599480543122,4300.002077827514,-3.4095344242382915,1133.101940321859,LOSS,2026-03-26 20:56:00,20,NewYork
BUY,4400.374,4391.8327507301165,4434.538997079533,-3.3993058209655773,1129.7026345008935,LOSS,2026-03-26 22:13:00,22,Sydney
SELL,4392.038,4404.027734529051,4344.0790618837955,-3.3891079035026808,1126.3135265973908,LOSS,2026-03-26 23:10:00,23,Sydney
BUY,4406.8859999999995,4399.688654488982,4435.675382044069,-3.3789405797921725,1122.9345860175986,LOSS,2026-03-26 23:39:00,23,Sydney
SELL,4397.499,4401.500884697121,4381.4914612115135,-3.368803758052796,1119.5657822595458,LOSS,2026-03-26 23:50:00,23,Sydney
BUY,4402.105,4402.105,4411.553133172532,0.0,1119.5657822595458,BE,2026-03-26 23:53:00,23,Sydney
SELL,4394.721,4394.721,4357.928331662983,0.0,1119.5657822595458,BE,2026-03-27 00:21:00,0,Tokyo
BUY,4396.691,4396.691,4425.814569901676,13.43478938711455,1133.0005716466603,WIN,2026-03-27 01:14:00,1,Tokyo
SELL,4426.29,4429.485725663208,4413.507097347169,-3.399001714939981,1129.6015699317204,LOSS,2026-03-27 03:12:00,3,Tokyo
BUY,4429.862999999999,4429.862999999999,4438.7936599933255,13.555218839180645,1143.1567887709011,WIN,2026-03-27 03:15:00,3,Tokyo
SELL,4432.795,4435.539254215511,4421.817983137955,-3.4294703663127035,1139.7273184045885,LOSS,2026-03-27 04:19:00,4,Tokyo
BUY,4437.076,4433.647983314994,4450.788066740023,-3.4191819552137654,1136.3081364493746,LOSS,2026-03-27 04:23:00,4,Tokyo
SELL,4434.163,4435.588158793773,4428.462364824906,-3.4089244093481246,1132.8992120400264,LOSS,2026-03-27 04:30:00,4,Tokyo
BUY,4438.455,4438.455,4457.049975803666,13.594790544480318,1146.4940025845067,WIN,2026-03-27 04:34:00,4,Tokyo
SELL,4459.286,4459.286,4444.161695072391,13.75792803101408,1160.2519306155207,WIN,2026-03-27 06:59:00,6,Tokyo
BUY,4437.58,4431.728784645494,4460.984861418025,-3.480755791846562,1156.771174823674,LOSS,2026-03-27 09:33:00,9,London
SELL,4431.897,4431.897,4424.514451044924,0.0,1156.771174823674,BE,2026-03-27 09:44:00,9,London
BUY,4419.438,4414.329371964012,4439.872512143951,-3.4703135244710226,1153.300861299203,LOSS,2026-03-27 11:44:00,11,London
SELL,4424.03,4433.413044458735,4386.497822165057,-3.4599025838976094,1149.8409587153053,LOSS,2026-03-27 13:27:00,13,London
BUY,4441.054999999999,4428.268676036101,4492.200295855592,-3.449522876145916,1146.3914358391594,LOSS,2026-03-27 13:49:00,13,London
SELL,4422.824,4429.623724013093,4395.625103947626,-3.439174307517478,1142.9522615316419,LOSS,2026-03-27 13:56:00,13,London
BUY,4437.387,4437.387,4473.939154484317,13.715427138379702,1156.6676886700216,WIN,2026-03-27 14:02:00,14,NewYork
SELL,4516.483,4516.483,4472.967008294516,0.0,1156.6676886700216,BE,2026-03-27 16:34:00,16,NewYork
BUY,4505.458,4505.458,4545.399707348367,0.0,1156.6676886700216,BE,2026-03-27 18:18:00,18,NewYork
SELL,4505.24,4516.552735047793,4459.989059808826,-3.4700030660100647,1153.1976856040114,LOSS,2026-03-27 19:43:00,19,NewYork
BUY,4507.753,4500.61554847204,4536.3028061118375,-3.4595930568120346,1149.7380925471994,LOSS,2026-03-29 22:28:00,22,Sydney
SELL,4493.296,4493.296,4449.6460267352795,13.796857110566393,1163.5349496577658,WIN,2026-03-29 22:45:00,22,Sydney
BUY,4456.599999999999,4448.609243654086,4488.563025383654,-3.4906048489732973,1160.0443448087924,LOSS,2026-03-30 00:29:00,0,Tokyo
SELL,4437.626,4450.121963426608,4387.642146293569,-3.4801330344263777,1156.564211774366,LOSS,2026-03-30 00:41:00,0,Tokyo
BUY,4456.815,4456.815,4512.305063155957,13.87877054129239,1170.4429823156584,WIN,2026-03-30 01:10:00,1,Tokyo
SELL,4495.13,4501.273682136431,4470.555271454278,-3.5113289469469753,1166.9316533687113,LOSS,2026-03-30 04:03:00,4,Tokyo
BUY,4497.371,4497.371,4523.852865891819,14.003179840424536,1180.9348332091358,WIN,2026-03-30 04:59:00,4,Tokyo
SELL,4529.956,4533.283703509018,4516.645185963929,-3.542804499627408,1177.3920287095084,LOSS,2026-03-30 07:07:00,7,London
BUY,4529.562,4529.562,4549.440868726177,0.0,1177.3920287095084,BE,2026-03-30 08:04:00,8,London
SELL,4529.298,4534.884597112234,4506.951611551064,-3.5321760861285254,1173.8598526233798,LOSS,2026-03-30 09:15:00,9,London
BUY,4537.317999999999,4530.90592501876,4562.966299924956,-3.5215795578701394,1170.3382730655096,LOSS,2026-03-30 09:45:00,9,London
SELL,4531.433,4533.167658070239,4524.494367719045,-3.511014819196529,1166.827258246313,LOSS,2026-03-30 10:02:00,10,London
BUY,4534.146,4531.270441013467,4545.648235946132,-3.5004817747389385,1163.326776471574,LOSS,2026-03-30 10:05:00,10,London
SELL,4530.944,4533.830379319148,4519.39848272341,-3.4899803294147222,1159.8367961421593,LOSS,2026-03-30 10:28:00,10,London
BUY,4535.423,4535.423,4553.307823905926,0.0,1159.8367961421593,BE,2026-03-30 11:11:00,11,London
SELL,4563.374,4568.327254569725,4543.560981721101,-3.479510388426478,1156.3572857537329,LOSS,2026-03-30 13:22:00,13,London
BUY,4538.929,4529.237301071942,4577.695795712232,-3.4690718572611985,1152.8882138964716,LOSS,2026-03-30 14:54:00,14,NewYork
SELL,4527.785,4534.1408024595075,4502.361790161969,-3.4586646416894147,1149.4295492547822,LOSS,2026-03-30 15:22:00,15,NewYork
BUY,4541.5419999999995,4531.983259325427,4579.77696269829,-3.4482886477643464,1145.9812606070177,LOSS,2026-03-30 15:35:00,15,NewYork
SELL,4539.619,4544.65956245782,4519.456750168717,-3.437943781821053,1142.5433168251966,LOSS,2026-03-30 16:28:00,16,NewYork
BUY,4548.331999999999,4542.111055971085,4573.215776115657,-3.42762995047559,1139.115686874721,LOSS,2026-03-30 16:45:00,16,NewYork
SELL,4538.654,4538.654,4518.262365497167,13.669388242496652,1152.7850751172175,WIN,2026-03-30 16:56:00,16,NewYork
BUY,4508.960999999999,4503.579276365534,4530.487894537862,-3.4583552253516525,1149.3267198918659,LOSS,2026-03-30 19:46:00,19,NewYork
SELL,4503.099,4508.79174378666,4480.328024853361,-3.447980159675598,1145.8787397321903,LOSS,2026-03-30 20:25:00,20,NewYork
BUY,4510.784,4510.784,4534.197266467367,0.0,1145.8787397321903,BE,2026-03-30 20:56:00,20,NewYork
SELL,4506.836,4509.774903883287,4495.080384466853,-3.437636219196571,1142.4411035129938,LOSS,2026-03-30 22:25:00,22,Sydney
BUY,4510.097,4510.097,4519.133855912665,0.0,1142.4411035129938,BE,2026-03-30 22:29:00,22,Sydney
SELL,4502.975,4511.451556619795,4469.068773520821,-3.4273233105389815,1139.0137802024549,LOSS,2026-03-30 23:03:00,23,Sydney
BUY,4511.906,4511.906,4537.833337284764,0.0,1139.0137802024549,BE,2026-03-30 23:37:00,23,Sydney
SELL,4496.512,4513.699170501558,4427.763317993767,-3.4170413406073648,1135.5967388618476,LOSS,2026-03-31 00:20:00,0,Tokyo
BUY,4519.397,4519.397,4559.383722399855,13.627160866342171,1149.2238997281897,WIN,2026-03-31 00:38:00,0,Tokyo
SELL,4580.214,4580.214,4545.311544767166,0.0,1149.2238997281897,BE,2026-03-31 02:28:00,2,Tokyo
BUY,4567.273,4559.607538098254,4597.934847606985,-3.447671699184569,1145.776228029005,LOSS,2026-03-31 04:21:00,4,Tokyo
SELL,4559.003,4561.615834220368,4548.551663118526,-3.4373286840870154,1142.338899344918,LOSS,2026-03-31 04:26:00,4,Tokyo
